plantID3	famID	emmean	SE	df	lower.CL	upper.CL
1	WGN07	3.31176223799929	0.329366826567982	1094	2.66550013127442	3.95802434472417
2	WGN07	5.37312485280259	0.465901366888864	1094	4.45896357545412	6.28728613015105
3	WGN07	4.20352112699986	0.32936682656778	1094	3.55725902027538	4.84978323372434
4	WGN07	3.9855090315	0.329366826567786	1094	3.33924692477551	4.63177113822449
5	WGN07	4.76664910449962	0.329366826567809	1094	4.12038699777508	5.41291121122415
6	WGN07	2.63418534699994	0.329366826567798	1094	1.98792324027543	3.28044745372446
7	WGN07	3.89412587450005	0.329366826567813	1094	3.24786376777551	4.54038798122459
8	WGN07	4.2801875	0.32936682656781	1094	3.63392539327546	4.92644960672453
9	WGN07	5.332432304	0.329366826567804	1094	4.68617019727547	5.97869441072452
10	WGN07	4.07021103899992	0.329366826567792	1094	3.42394893227542	4.71647314572442
11	WGN07	3.97830882349998	0.329366826567799	1094	3.33204671677547	4.6245709302245
12	WGN07	3.62735952549995	0.329366826567796	1094	2.98109741877544	4.27362163222446
13	WGN07	4.81977225700003	0.329366826567804	1094	4.17351015027551	5.46603436372456
14	WGN07	4.37245816949995	0.329366826567796	1094	3.72619606277544	5.01872027622446
15	WGN07	3.67262295099998	0.329366826567795	1094	3.02636084427547	4.31888505772449
16	WGN07	4.00253795049991	0.329366826567792	1094	3.35627584377541	4.64880005722441
17	WGN07	4.722417623	0.329366826567799	1094	4.07615551627548	5.36867972972451
18	WGN07	3.25450148799996	0.329366826567801	1094	2.60823938127544	3.90076359472448
20	WGN07	1.04848042049993	0.329366826567802	1094	0.402218313775406	1.69474252722445
21	WGN07	4.49538028149995	0.329366826567793	1094	3.84911817477544	5.14164238822445
22	WGN07	4.59919956899992	0.329366826567789	1094	3.95293746227542	5.24546167572441
23	WGN07	4.07670906200007	0.329366826567814	1094	3.43044695527552	4.72297116872462
24	WGN07	3.44052075399999	0.329366826567802	1094	2.79425864727547	4.08678286072451
25	WGN07	2.70545454549993	0.32936682656779	1094	2.05919243877543	3.35171665222443
26	WGN07	4.51489011	0.329366826567805	1094	3.86862800327547	5.16115221672453
27	WGN07	4.48526292099996	0.329366826567796	1094	3.83900081427545	5.13152502772447
28	WGN07	4.59771186449995	0.3293668265678	1094	3.95144975777543	5.24397397122447
29	WGN07	3.50472747499999	0.329366826567803	1094	2.85846536827547	4.15098958172451
30	WGN07	4.11128327599996	0.329366826567805	1094	3.46502116927544	4.75754538272449
31	WGN07	3.83454836449992	0.329366826567788	1094	3.18828625777542	4.48081047122441
32	WGN07	4.36120689649993	0.329366826567798	1094	3.71494478977541	5.00746900322444
33	WGN07	4.23222851449995	0.329366826567796	1094	3.58596640777544	4.87849062122446
34	WGN07	3.97212848799999	0.329366826567806	1094	3.32586638127546	4.61839059472452
35	WGN07	4.72743407699996	0.329366826567801	1094	4.08117197027544	5.37369618372448
36	WGN07	2.23421052649992	0.329366826567794	1094	1.58794841977542	2.88047263322443
37	WGN07	3.06839012899999	0.3293668265678	1094	2.42212802227547	3.71465223572451
38	WGN07	3.85649614749995	0.329366826567808	1094	3.21023404077542	4.50275825422448
39	WGN07	4.15297202799995	0.329366826567802	1094	3.50670992127543	4.79923413472447
40	WGN07	3.32405036249997	0.329366826567798	1094	2.67778825577546	3.97031246922449
41	WGN07	4.44641728149997	0.329366826567809	1094	3.80015517477544	5.09267938822451
42	WGN07	3.17699999999997	0.329366826567802	1094	2.53073789327545	3.82326210672449
44	WGN07	3.76399456499993	0.329366826567798	1094	3.11773245827542	4.41025667172444
46	WGN07	3.44138221149997	0.329366826567794	1094	2.79512010477547	4.08764431822448
47	WGN07	3.5488754734999	0.329366826567806	1094	2.90261336677537	4.19513758022442
48	WGN07	2.69545673099999	0.329366826567804	1094	2.04919462427546	3.34171883772451
49	WGN07	4.94916666649992	0.329366826567801	1094	4.3029045597754	5.59542877322444
50	WGN07	5.00836619699997	0.329366826567795	1094	4.36210409027546	5.65462830372448
51	WGN07	4.18605825980129	0.465901366888774	1094	3.271896982453	5.10021953714958
52	WGN07	3.96304824549997	0.329366826567797	1094	3.31678613877546	4.60931035222448
53	WGN07	5.06809991799993	0.329366826567791	1094	4.42183781127543	5.71436202472443
54	WGN07	3.88145799119859	0.465901366888762	1094	2.96729671385033	4.79561926854685
55	WGN07	4.56426821799999	0.329366826567804	1094	3.91800611127546	5.21053032472451
56	WGN07	3.54886363649994	0.329366826567797	1094	2.90260152977543	4.19512574322445
57	WGN07	4.30509962050001	0.329366826567803	1094	3.65883751377549	4.95136172722453
58	WGN07	4.40176339299997	0.329366826567802	1094	3.75550128627545	5.04802549972449
59	WGN07	3.82691729349999	0.329366826567802	1094	3.18065518677547	4.47317940022451
60	WGN07	4.35590909049998	0.329366826567799	1094	3.70964698377546	5.00217119722449
61	WGN07	4.32710651849999	0.3293668265678	1094	3.68084441177548	4.97336862522451
63	WGN07	3.98051470599995	0.329366826567796	1094	3.33425259927544	4.62677681272446
64	WGN07	5.22503389850002	0.329366826567805	1094	4.57877179177549	5.87129600522455
66	WGN07	4.56049019599997	0.329366826567786	1094	3.91422808927548	5.20675230272446
67	WGN07	2.74255390799997	0.329366826567799	1094	2.09629180127545	3.38881601472448
68	WGN07	3.41797681749994	0.329366826567796	1094	2.77171471077543	4.06423892422445
