"WGN26C44",NA
"WGN26D44",NA
"WGN26C45",NA
"WGN26D45",NA
"WGN26C46",NA
"WGN26D46",NA
"WGN26C47",NA
"WGN26D47",NA
"WGN26C48",NA
"WGN26D48",NA
"WGN26C49",NA
"WGN26D49",NA
"WGN26C50",NA
"WGN26D50",NA
"WGN26C51",NA
"WGN26D51",NA
"WGN26C52",NA
"WGN26D52",NA
"WGN26C53",NA
"WGN26D53",NA
"WGN26C54","self"
"WGN26D54",NA
"WGN26C55",NA
"WGN26D55","self"
"WGN26C56",NA
"WGN26D56",NA
"WGN26C57",NA
"WGN26D57",NA
"WGN26C58",NA
"WGN26D58",NA
"WGN26C59",NA
"WGN26D59",NA
"WGN26C60",NA
"WGN26D60",NA
"WGN26C61",NA
"WGN26D61",NA
"WGN26C62",NA
"WGN26D62",NA
"WGN26C63",NA
"WGN26D63",NA
"WGN26C64",NA
"WGN26D64",NA
"WGN26C65",NA
"WGN26D65",NA
"WGN36C01",NA
"WGN36D01",NA
"WGN36C02","self"
"WGN36D02",NA
"WGN36C03",NA
"WGN36D03",NA
"WGN36C04",NA
"WGN36D04",NA
"WGN36C05",NA
"WGN36D05",NA
"WGN36C06",NA
"WGN36D06",NA
"WGN36C07",NA
"WGN36D07",NA
"WGN36C08",NA
"WGN36D08",NA
"WGN36C09",NA
"WGN36D09",NA
"WGN36C10",NA
"WGN36D10",NA
"WGN36C11",NA
"WGN36D11",NA
"WGN36C12",NA
"WGN36D12",NA
"WGN36C13","self"
"WGN36D13",NA
"WGN36C14",NA
"WGN36D14",NA
"WGN36C15","self"
"WGN36D15",NA
"WGN36C16",NA
"WGN36D16",NA
"WGN36C17",NA
"WGN36D17",NA
"WGN36C18",NA
"WGN36D18",NA
"WGN36C19",NA
"WGN36D19",NA
"WGN36C20",NA
"WGN36D20",NA
"WGN36C21",NA
"WGN36D21",NA
"WGN36C22",NA
"WGN36D22",NA
"WGN36C23",NA
"WGN36D23",NA
"WGN36C24",NA
"WGN36D24",NA
"WGN36C25",NA
"WGN36D25","self"
"WGN36C26",NA
"WGN36D26",NA
"WGN36C27",NA
"WGN36D27",NA
"WGN36C28",NA
"WGN36D28",NA
"WGN36C29",NA
"WGN36D29",NA
"WGN36C30",NA
"WGN36D30",NA
"WGN36C31","self"
"WGN36D31",NA
"WGN36C32","self"
"WGN36D32",NA
"WGN36C33",NA
"WGN36D33",NA
"WGN36C34","self"
"WGN36D34",NA
"WGN36C35",NA
"WGN36D35",NA
"WGN36C36",NA
"WGN36D36",NA
"WGN36C37","self"
"WGN36D37",NA
"WGN36C38",NA
"WGN36D38",NA
"WGN36C39",NA
"WGN36D39",NA
"WGN36C40",NA
"WGN36D40",NA
"WGN36C41",NA
"WGN36D41",NA
"WGN36C42",NA
"WGN36D42",NA
"WGN36C43",NA
"WGN36D43",NA
"WGN36C44",NA
"WGN36D44",NA
"WGN36C45",NA
"WGN36D45",NA
"WGN36C46","self"
"WGN36D46",NA
"WGN36C47",NA
"WGN36D47",NA
"WGN36C48",NA
"WGN36D48",NA
"WGN36C49",NA
"WGN36D49",NA
"WGN36C50",NA
"WGN36D50",NA
"WGN36C51","self"
"WGN36D51",NA
"WGN36C52","self"
"WGN36D52",NA
"WGN36C53",NA
"WGN36D53",NA
"WGN36C54",NA
"WGN36D54",NA
"WGN36C55",NA
"WGN36D55",NA
"WGN36C56","outcross"
"WGN36D56",NA
"WGN36C57",NA
"WGN36D57",NA
"WGN36C58",NA
"WGN36D58",NA
"WGN36C59",NA
"WGN36D59",NA
"WGN36C60",NA
"WGN36D60",NA
"WGN36C61",NA
"WGN36D61",NA
"WGN36C62",NA
"WGN36D62",NA
"WGN36C63",NA
"WGN36D63",NA
"WGN36C64",NA
"WGN36D64",NA
"WGN36C65",NA
"WGN36D65",NA
"WGN38C01",NA
"WGN38D01",NA
"WGN38C02",NA
"WGN38D02",NA
"WGN38C03",NA
"WGN38D03",NA
"WGN38C04",NA
"WGN38D04",NA
"WGN38C05","self"
"WGN38D05",NA
"WGN38C06",NA
"WGN38D06",NA
"WGN38C07",NA
"WGN38D07",NA
"WGN38C08","self"
"WGN38D08",NA
"WGN38C09","self"
"WGN38D09",NA
"WGN38C10",NA
"WGN38D10",NA
"WGN38C11",NA
"WGN38D11",NA
"WGN38C12",NA
"WGN38D12",NA
"WGN38C13","self"
"WGN38D13",NA
"WGN38C14",NA
"WGN38D14",NA
"WGN38C15",NA
"WGN38D15",NA
"WGN38C16","self"
"WGN38D16",NA
"WGN38C17",NA
"WGN38D17",NA
"WGN38C18",NA
"WGN38D18",NA
"WGN38C19",NA
"WGN38D19",NA
"WGN38C20",NA
"WGN38D20",NA
"WGN38C21",NA
"WGN38D21",NA
"WGN38C22",NA
"WGN38D22","self"
"WGN38C23",NA
"WGN38D23",NA
"WGN38C24",NA
"WGN38D24",NA
"WGN38C25",NA
"WGN38D25",NA
"WGN38C26",NA
"WGN38D26",NA
"WGN38C27",NA
"WGN38D27",NA
"WGN38C28",NA
"WGN38D28",NA
"WGN38C29","self"
"WGN38D29","self"
"WGN38C30",NA
"WGN38D30","self"
"WGN38C31",NA
"WGN38D31","self"
"WGN38C32",NA
"WGN38D32",NA
"WGN38C33",NA
"WGN38D33",NA
"WGN38C34",NA
"WGN38D34",NA
"WGN38C35",NA
"WGN38D35",NA
"WGN38C36","self"
"WGN38C37",NA
"WGN38C38",NA
"WGN38C39",NA
"WGN38C40","self"
"WGN38C41",NA
"WGN38C42",NA
"WGN38C43",NA
"WGN38C44","self"
"WGN38C45",NA
"WGN38C46",NA
"WGN38C47",NA
"WGN38C48",NA
"WGN38C49",NA
"WGN38C50",NA
"WGN38C51",NA
"WGN38C52",NA
"WGN38C53",NA
"WGN38C54",NA
"WGN38C55",NA
"WGN38C56",NA
"WGN38C57",NA
"WGN38C58",NA
"WGN38C59",NA
"WGN38C60",NA
"WGN38C61",NA
"WGN38C62",NA
"WGN38C63",NA
"WGN38C64",NA
"WGN38C65",NA
"WGN38C66",NA
"WGN38C67",NA
"WGN38C68",NA
"WGN38C69",NA
"WGN38C70","self"
"WGN38C71",NA
"WGN38C72",NA
"WGN38C73",NA
"WGN38C74",NA
"WGN38C75",NA
"WGN38C76",NA
"WGN38C77",NA
"WGN38C78",NA
"WGN38C79",NA
"WGN38C80",NA
"WGN39C01",NA
"WGN39D01",NA
"WGN39C02",NA
"WGN39D02",NA
"WGN39C03",NA
"WGN39D03",NA
"WGN39C04",NA
"WGN39D04",NA
"WGN39C05",NA
"WGN39D05",NA
"WGN39C06",NA
"WGN39D06",NA
"WGN39C07",NA
"WGN39D07",NA
"WGN39C08",NA
"WGN39D08",NA
"WGN39C09",NA
"WGN39D09",NA
"WGN39C10",NA
"WGN39D10",NA
"WGN39C11",NA
"WGN39D11",NA
"WGN39C12","self"
"WGN39D12",NA
"WGN39C13",NA
"WGN39D13",NA
"WGN39C14",NA
"WGN39D14",NA
"WGN39C15",NA
"WGN39D15",NA
"WGN39C16",NA
"WGN39D16",NA
"WGN39C17","self"
"WGN39D17",NA
"WGN39C18",NA
"WGN39D18",NA
"WGN39C19",NA
"WGN39D19",NA
"WGN39C20",NA
"WGN39D20",NA
"WGN39C21",NA
"WGN39D21",NA
"WGN39C22",NA
"WGN39D22",NA
"WGN39C23",NA
"WGN39D23",NA
"WGN39C24",NA
"WGN39D24",NA
"WGN39C25",NA
"WGN39D25",NA
"WGN39C26",NA
"WGN39D26",NA
"WGN39C27",NA
"WGN39D27",NA
"WGN39C28",NA
"WGN39D28",NA
"WGN39C29",NA
"WGN39D29",NA
"WGN39C30",NA
"WGN39D30",NA
"WGN39C31",NA
"WGN39D31",NA
"WGN39C32",NA
"WGN39D32",NA
"WGN39C33",NA
"WGN39D33",NA
"WGN39C34",NA
"WGN39D34",NA
"WGN39C35",NA
"WGN39D35",NA
"WGN39C36",NA
"WGN39D36",NA
"WGN39C37",NA
"WGN39D37",NA
"WGN39C38",NA
"WGN39D38",NA
"WGN39C39",NA
"WGN39D39",NA
"WGN39C40",NA
"WGN39D40",NA
"WGN39C41",NA
"WGN39D41",NA
"WGN39C42",NA
"WGN39D42",NA
"WGN39C43",NA
"WGN39D43",NA
"WGN39C44",NA
"WGN39D44",NA
"WGN39C45",NA
"WGN39D45",NA
"WGN39C46",NA
"WGN39D46",NA
"WGN39C47",NA
"WGN39D47",NA
"WGN39C48",NA
"WGN39D48",NA
"WGN39C49",NA
"WGN39D49",NA
"WGN39C50",NA
"WGN39D50",NA
"WGN39C51",NA
"WGN39D51",NA
"WGN39C52","self"
"WGN39D52",NA
"WGN39C53",NA
"WGN39D53",NA
"WGN39C54",NA
"WGN39D54",NA
"WGN39C55",NA
"WGN39D55",NA
"WGN39C56",NA
"WGN39D56",NA
"WGN39C57",NA
"WGN39D57",NA
"WGN39C58",NA
"WGN39D58",NA
"WGN39C59",NA
"WGN39D59",NA
"WGN39C60","self"
"WGN39D60",NA
"WGN39C61",NA
"WGN39D61",NA
"WGN39C62",NA
"WGN39D62",NA
"WGN39C63",NA
"WGN39D63",NA
"WGN39C64",NA
"WGN39D64",NA
"WGN39C65",NA
"WGN39D65",NA
"WGN45C01",NA
"WGN45D01",NA
"WGN45C02",NA
"WGN45D02",NA
"WGN45C03",NA
"WGN45D03",NA
"WGN45C04",NA
"WGN45D04",NA
"WGN45C05",NA
"WGN45D05",NA
"WGN45C06",NA
"WGN45D06",NA
"WGN45C07",NA
"WGN45D07",NA
"WGN45C08",NA
"WGN45D08",NA
"WGN45C09",NA
"WGN45D09",NA
"WGN45C10",NA
"WGN45D10",NA
"WGN45C11","self"
"WGN45D11",NA
"WGN45C12",NA
"WGN45D12",NA
"WGN45C13",NA
"WGN45D13",NA
"WGN45C14","self"
"WGN45D14",NA
"WGN45C15",NA
"WGN45D15",NA
"WGN45C16",NA
"WGN45D16",NA
"WGN45C17",NA
"WGN45D17",NA
"WGN45C18",NA
"WGN45D18",NA
"WGN45C19",NA
"WGN45D19",NA
"WGN45C20","self"
"WGN45D20",NA
"WGN45C21",NA
"WGN45D21",NA
"WGN45C22",NA
"WGN45D22",NA
"WGN45C23",NA
"WGN45D23",NA
"WGN45C24",NA
"WGN45D24",NA
"WGN45C25",NA
"WGN45D25",NA
"WGN45C26","self"
"WGN45D26",NA
"WGN45C27",NA
"WGN45D27",NA
"WGN45C28",NA
"WGN45D28",NA
"WGN45C29",NA
"WGN45D29",NA
"WGN45C30",NA
"WGN45D30",NA
"WGN45C31",NA
"WGN45D31",NA
"WGN45C32","self"
"WGN45D32",NA
"WGN45C33",NA
"WGN45D33",NA
"WGN45C34",NA
"WGN45D34",NA
"WGN45C35",NA
"WGN45D35",NA
"WGN45C36",NA
"WGN45D36",NA
"WGN45C37",NA
"WGN45D37",NA
"WGN45C38",NA
"WGN45D38",NA
"WGN45C39",NA
"WGN45D39",NA
"WGN45C40","self"
"WGN45D40",NA
"WGN45C41",NA
"WGN45D41",NA
"WGN45C42","self"
"WGN45D42",NA
"WGN45C43",NA
"WGN45D43",NA
"WGN45C44",NA
"WGN45D44",NA
"WGN45C45",NA
"WGN45D45",NA
"WGN45C46","self"
"WGN45D46",NA
"WGN45C47",NA
"WGN45D47",NA
"WGN45C48",NA
"WGN45D48",NA
"WGN45C49","self"
"WGN45D49",NA
"WGN45C50",NA
"WGN45D50",NA
"WGN45C51",NA
"WGN45D51",NA
"WGN45C52",NA
"WGN45D52",NA
"WGN45C53",NA
"WGN45D53",NA
"WGN45C54",NA
"WGN45D54",NA
"WGN45C55",NA
"WGN45D55",NA
"WGN45C56",NA
"WGN45D56",NA
"WGN45C57",NA
"WGN45D57",NA
"WGN45C58",NA
"WGN45D58",NA
"WGN45C59",NA
"WGN45D59",NA
"WGN45C60",NA
"WGN45D60",NA
"WGN45C61",NA
"WGN45D61",NA
"WGN45C62",NA
"WGN45D62",NA
"WGN45C63","self"
"WGN45D63",NA
"WGN45C64",NA
"WGN45D64",NA
"WGN45C65",NA
"WGN45D65",NA
"WGN46C01",NA
"WGN46D01",NA
"WGN46C02",NA
"WGN46D02",NA
"WGN46C03","self"
"WGN46D03",NA
"WGN46C04",NA
"WGN46D04",NA
"WGN46C05",NA
"WGN46D05",NA
"WGN46C06",NA
"WGN46D06",NA
"WGN46C07",NA
"WGN46D07",NA
"WGN46C08",NA
"WGN46D08",NA
"WGN46C09",NA
"WGN46D09",NA
"WGN46C10",NA
"WGN46D10",NA
"WGN46C11",NA
"WGN46D11",NA
"WGN46C12",NA
"WGN46D12",NA
"WGN46C13",NA
"WGN46D13",NA
"WGN46C14",NA
"WGN46D14",NA
"WGN46C15",NA
"WGN46D15",NA
"WGN46C16",NA
"WGN46D16",NA
"WGN46C17",NA
"WGN46D17",NA
"WGN46C18","self"
"WGN46D18",NA
"WGN46C19",NA
"WGN46D19",NA
"WGN46C20",NA
"WGN46D20",NA
"WGN46C21",NA
"WGN46D21",NA
"WGN46C22",NA
"WGN46D22",NA
"WGN46C23",NA
"WGN46D23",NA
"WGN46C24",NA
"WGN46D24",NA
"WGN46C25",NA
"WGN46D25",NA
"WGN46C26",NA
"WGN46D26",NA
"WGN46C27",NA
"WGN46D27",NA
"WGN46C28",NA
"WGN46D28",NA
"WGN46C29",NA
"WGN46D29",NA
"WGN46C30",NA
"WGN46D30",NA
"WGN46C31",NA
"WGN46D31",NA
"WGN46C32",NA
"WGN46D32",NA
"WGN46C33",NA
"WGN46D33",NA
"WGN46C34",NA
"WGN46D34",NA
"WGN46C35",NA
"WGN46D35",NA
"WGN46C36",NA
"WGN46D36",NA
"WGN46C37",NA
"WGN46D37",NA
"WGN46C38",NA
"WGN46D38",NA
"WGN46C39","self"
"WGN46D39",NA
"WGN46C40",NA
"WGN46D40",NA
"WGN46C41",NA
"WGN46D41",NA
"WGN46C42",NA
"WGN46D42",NA
"WGN46C43",NA
"WGN46D43",NA
"WGN46C44",NA
"WGN46D44",NA
"WGN46C45",NA
"WGN46D45",NA
"WGN46C46",NA
"WGN46D46",NA
"WGN46C47",NA
"WGN46D47",NA
"WGN46C48",NA
"WGN46D48",NA
"WGN46C49","self"
"WGN46D49",NA
"WGN46C50","self"
"WGN46D50",NA
"WGN46C51",NA
"WGN46D51",NA
"WGN46C52",NA
"WGN46D52",NA
"WGN46C53","self"
"WGN46D53",NA
"WGN46C54",NA
"WGN46D54",NA
"WGN46C55",NA
"WGN46D55",NA
"WGN46C56",NA
"WGN46D56",NA
"WGN46C57",NA
"WGN46D57",NA
"WGN46C58",NA
"WGN46D58",NA
"WGN46C59",NA
"WGN46D59",NA
"WGN46C60",NA
"WGN46D60",NA
"WGN46C61",NA
"WGN46D61",NA
"WGN46C62",NA
"WGN46D62",NA
"WGN46C63",NA
"WGN46D63",NA
"WGN46C64",NA
"WGN46D64",NA
"WGN46C65",NA
"WGN46D65",NA
"WGN55C01",NA
"WGN55D01",NA
"WGN55C02",NA
"WGN55D02",NA
"WGN55C03",NA
"WGN55D03",NA
"WGN55C04",NA
"WGN55D04",NA
"WGN55C05",NA
"WGN55D05",NA
"WGN55C06",NA
"WGN55D06",NA
"WGN55C07",NA
"WGN55D07",NA
"WGN55C08",NA
"WGN55D08",NA
"WGN55C09",NA
"WGN55D09",NA
"WGN55C10",NA
"WGN55D10",NA
"WGN55C11",NA
"WGN55D11",NA
"WGN55C12",NA
