famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN26	0.737091668896254	0.00446280180340256	1123	0.728335300689857	0.745848037102652	 A       
WGN15	0.774007333595265	0.00426961849863072	1123	0.765630006229673	0.782384660960856	  B      
WGN63	0.78457677025681	0.00435385027907546	1123	0.776034173511858	0.793119367001761	  BC     
WGN36	0.802953409242889	0.00443871632432949	1123	0.794244298641127	0.811662519844651	   CD    
WGN39	0.80467870730734	0.00421779570046324	1123	0.796403060348415	0.812954354266266	    D    
WGN45	0.84047993305899	0.00458949624281606	1123	0.831474980395994	0.849484885721987	     E   
WGN38	0.840834874691721	0.00479590704805638	1123	0.831424927791453	0.850244821591989	     E   
WGN55	0.891450461403672	0.00426614087420528	1123	0.883079957410772	0.899820965396572	      F  
WGN46	0.911450490311891	0.00432062441333724	1123	0.902973085329244	0.919927895294538	       G 
WGN07	0.958238745919355	0.00425267078941608	1123	0.949894671292441	0.966582820546269	        H
