plantID3	famID	emmean	SE	df	lower.CL	upper.CL
1	WGN07	0.487041413499945	0.0828145328916063	1077	0.324545297198729	0.649537529801162
2	WGN07	0.664032630500021	0.0828145328915559	1077	0.501536514198904	0.826528746801139
3	WGN07	0.640898888999887	0.082814532891549	1077	0.478402772698783	0.803395005300991
4	WGN07	0.51339896500001	0.0828145328915514	1077	0.350902848698901	0.675895081301119
5	WGN07	0.65614372449998	0.0828145328915481	1077	0.493647608198878	0.818639840801082
6	WGN07	0.409668743999993	0.0828145328915515	1077	0.247172627698885	0.572164860301102
7	WGN07	0.626248023999992	0.082814532891554	1077	0.463751907698878	0.788744140301106
8	WGN07	0.58146420749999	0.0828145328915524	1077	0.418968091198879	0.7439603238011
9	WGN07	0.675216838712422	0.117144593243409	1077	0.445359339272622	0.905074338152222
10	WGN07	0.620357142999992	0.0828145328915504	1077	0.457861026698885	0.782853259301099
11	WGN07	0.506031207499997	0.0828145328915535	1077	0.343535091198884	0.66852732380111
12	WGN07	0.612527504499994	0.0828145328915522	1077	0.450031388198884	0.775023620801104
13	WGN07	0.665243788499992	0.0828145328915535	1077	0.502747672198879	0.827739904801105
14	WGN07	0.673009404000002	0.0828145328915535	1077	0.510513287698889	0.835505520301115
15	WGN07	0.472676035999989	0.0828145328915509	1077	0.310179919698882	0.635172152301097
16	WGN07	0.554106946999998	0.0828145328915501	1077	0.391610830698892	0.716603063301104
17	WGN07	0.621276612999996	0.0828145328915513	1077	0.458780496698888	0.783772729301105
18	WGN07	0.407001487499998	0.082814532891552	1077	0.244505371198889	0.569497603801108
20	WGN07	0.192921434999992	0.0828145328915519	1077	0.0304253186988828	0.355417551301102
21	WGN07	0.558442440999997	0.082814532891551	1077	0.395946324698889	0.720938557301104
22	WGN07	0.742409151499985	0.0828145328915505	1077	0.579913035198878	0.904905267801092
23	WGN07	0.624088082999996	0.0828145328915524	1077	0.461591966698886	0.786584199301107
24	WGN07	0.581378613499995	0.0828145328915519	1077	0.418882497198885	0.743874729801104
25	WGN07	0.409524647999992	0.0828145328915524	1077	0.247028531698882	0.572020764301103
26	WGN07	0.6837382045	0.0828145328915509	1077	0.521242088198892	0.846234320801108
27	WGN07	0.562892680999984	0.0828145328915511	1077	0.400396564698876	0.725388797301092
28	WGN07	0.428904121000005	0.0828145328915504	1077	0.266408004698898	0.591400237301111
29	WGN07	0.466680227999994	0.0828145328915503	1077	0.304184111698888	0.629176344301101
30	WGN07	0.539511209499992	0.0828145328915509	1077	0.377015093198884	0.702007325801099
31	WGN07	0.505700446999998	0.0828145328915539	1077	0.343204330698885	0.668196563301112
32	WGN07	0.766768957000011	0.0828145328915544	1077	0.604272840698896	0.929265073301125
33	WGN07	0.592797888499989	0.08281453289155	1077	0.430301772198883	0.755294004801095
34	WGN07	0.606074355999992	0.0828145328915519	1077	0.443578239698883	0.768570472301102
35	WGN07	0.630167776287567	0.117144593243411	1077	0.400310276847763	0.860025275727372
36	WGN07	0.283589317999995	0.082814532891553	1077	0.121093201698883	0.446085434301106
37	WGN07	0.611479975000001	0.0828145328915525	1077	0.44898385869889	0.773976091301112
38	WGN07	0.592765124999996	0.0828145328915516	1077	0.430269008698887	0.755261241301105
39	WGN07	0.638837274499998	0.082814532891552	1077	0.476341158198888	0.801333390801108
40	WGN07	0.509864382499991	0.0828145328915521	1077	0.347368266198881	0.672360498801101
41	WGN07	0.569574779999996	0.0828145328915512	1077	0.407078663698887	0.732070896301104
42	WGN07	0.430133646	0.082814532891551	1077	0.267637529698892	0.592629762301108
44	WGN07	0.460307536499997	0.0828145328915528	1077	0.297811420198885	0.622803652801108
46	WGN07	0.407253606000001	0.0828145328915499	1077	0.244757489698895	0.569749722301106
47	WGN07	0.654791430499998	0.0828145328915521	1077	0.492295314198888	0.817287546801108
48	WGN07	0.583950555999999	0.0828145328915536	1077	0.421454439698886	0.746446672301112
49	WGN07	0.527759740499993	0.0828145328915529	1077	0.365263624198881	0.690255856801104
50	WGN07	0.557865587999997	0.0828145328915531	1077	0.395369471698885	0.720361704301109
51	WGN07	0.701442882999993	0.0828145328915518	1077	0.538946766698884	0.863938999301103
52	WGN07	0.839466829499996	0.0828145328915519	1077	0.676970713198887	1.00196294580111
53	WGN07	0.843627525999992	0.0828145328915525	1077	0.681131409698881	1.0061236423011
54	WGN07	0.521725153287571	0.117144593243409	1077	0.291867653847772	0.751582652727371
55	WGN07	0.663680713000005	0.0828145328915546	1077	0.50118459669889	0.82617682930112
56	WGN07	0.628628623499992	0.0828145328915515	1077	0.466132507198883	0.791124739801101
57	WGN07	0.390926944999994	0.0828145328915534	1077	0.228430828698881	0.553423061301106
58	WGN07	0.620085994999991	0.0828145328915526	1077	0.45758987869888	0.782582111301102
59	WGN07	0.471687360999997	0.0828145328915503	1077	0.30919124469889	0.634183477301103
60	WGN07	0.467765827999993	0.0828145328915509	1077	0.305269711698886	0.630261944301101
61	WGN07	0.562003620999982	0.082814532891552	1077	0.399507504698873	0.724499737301092
62	WGN07	0.245502955712428	0.11714459324341	1077	0.0156454562726261	0.475360455152231
63	WGN07	0.624844475499997	0.082814532891553	1077	0.462348359198886	0.787340591801109
64	WGN07	0.634869846999997	0.0828145328915526	1077	0.472373730698885	0.797365963301108
66	WGN07	0.658750831500001	0.082814532891553	1077	0.496254715198889	0.821246947801112
67	WGN07	0.473509911499994	0.0828145328915519	1077	0.311013795198885	0.636006027801104
68	WGN07	0.518076922999994	0.0828145328915513	1077	0.355580806698886	0.680573039301102
