plantID3	famID	emmean	SE	df	lower.CL	upper.CL
1	WGN07	0.0161033165000013	0.0175584464719696	716	-0.0183688781384115	0.0505755111384141
2	WGN07	0.00963622300000547	0.0175584464719613	716	-0.0248359716383912	0.0441084176384021
3	WGN07	0.00289184499998249	0.017558446471962	716	-0.0315803496384155	0.0373640396383804
4	WGN07	0.025981826690373	0.0248400497128176	716	-0.0227862138019956	0.0747498671827416
5	WGN07	0.0957673734999984	0.0175584464719629	716	0.0612951788615987	0.130239568138398
7	WGN07	0.0332088794999974	0.0175584464719631	716	-0.00126331513840274	0.0676810741383975
8	WGN07	0.0429227940000002	0.0175584464719634	716	0.00845059936159956	0.0773949886384008
9	WGN07	0.0495041239999992	0.0175584464719635	716	0.0150319293615983	0.0839763186384002
10	WGN07	-0.00311243169037737	0.0248400497128169	716	-0.0518804721827447	0.0456556088019899
11	WGN07	0.0167576983096226	0.0248400497128163	716	-0.0320103421827434	0.0655257388019886
13	WGN07	0.0324710025	0.0175584464719637	716	-0.00200119213840116	0.0669431971384012
14	WGN07	0.0244605449999993	0.0175584464719636	716	-0.0100116496384018	0.0589327396384004
15	WGN07	0.00978190749999931	0.0175584464719639	716	-0.0246902871384023	0.0442541021384009
16	WGN07	0.0164732144999991	0.0175584464719635	716	-0.0179989801384017	0.0509454091384
17	WGN07	0.0472294430000002	0.0175584464719634	716	0.0127572483615994	0.0817016376384009
18	WGN07	0.0251270465000007	0.0175584464719636	716	-0.00934514813840029	0.0595992411384018
21	WGN07	0.0490934729999987	0.0175584464719638	716	0.0146212783615971	0.0835656676384002
22	WGN07	0.0117953619999996	0.0175584464719632	716	-0.0226768326384008	0.0462675566384
23	WGN07	0.00533724330962102	0.024840049712816	716	-0.0434307971827443	0.0541052838019864
24	WGN07	0.00346224330962359	0.0248400497128155	716	-0.0453057971827408	0.052230283801988
25	WGN07	0.0322122433096224	0.0248400497128158	716	-0.0165557971827427	0.0809802838019875
26	WGN07	0.00942397899999946	0.0175584464719632	716	-0.0250482156384009	0.0438961736383999
27	WGN07	0.00513692849999973	0.0175584464719633	716	-0.0293352661384007	0.0396091231384001
28	WGN07	0.0277561729999986	0.0175584464719635	716	-0.00671602163840222	0.0622283676383994
29	WGN07	0.0246998389999985	0.0175584464719632	716	-0.00977235563840186	0.0591720336383989
30	WGN07	0.00555703599999956	0.0175584464719635	716	-0.0289151586384013	0.0400292306384004
31	WGN07	0.0590406409999999	0.0175584464719633	716	0.0245684463615995	0.0935128356384004
33	WGN07	-5.33816903766759e-05	0.0248400497128159	716	-0.0488214221827419	0.0487146588019885
34	WGN07	0.0240504809999994	0.0175584464719633	716	-0.0104217136384011	0.0585226756384
35	WGN07	0.0590177429999988	0.0175584464719632	716	0.0245455483615984	0.0934899376383991
36	WGN07	-0.00451502969037751	0.0248400497128163	716	-0.0532830701827435	0.0442530108019885
37	WGN07	-0.00304092169037841	0.0248400497128166	716	-0.051808962182745	0.0457271188019882
38	WGN07	0.0781497433096219	0.0248400497128161	716	0.0293817028172564	0.126917783801988
39	WGN07	0.00856255549999973	0.0175584464719635	716	-0.0259096391384011	0.0430347501384005
40	WGN07	0.0233784964999991	0.0175584464719632	716	-0.0110936981384012	0.0578506911383994
42	WGN07	0.029676074999999	0.0175584464719633	716	-0.00479611963840154	0.0641482696383995
44	WGN07	0.0334673659999997	0.0175584464719632	716	-0.00100482863840056	0.0679395606384
46	WGN07	0.00337295730962456	0.0248400497128167	716	-0.0453950831827423	0.0521409978019915
47	WGN07	0.0530818083096229	0.0248400497128158	716	0.00431376781725779	0.101849848801988
48	WGN07	-0.00545211669037646	0.0248400497128169	716	-0.0542201571827436	0.0433159238019907
49	WGN07	-0.00406474869037748	0.0248400497128158	716	-0.0528327891827426	0.0447032918019876
50	WGN07	0.0531932775000019	0.0175584464719637	716	0.0187210828616005	0.0876654721384033
51	WGN07	0.00658034499999942	0.0175584464719634	716	-0.0278918496384013	0.0410525396384002
52	WGN07	0.00263879749999969	0.0175584464719634	716	-0.031833397138401	0.0371109921384004
53	WGN07	0.0143183089999984	0.0175584464719632	716	-0.020153885638402	0.0487905036383987
54	WGN07	0.0207747696903763	0.0248400497128163	716	-0.0279932708019898	0.0695428101827424
56	WGN07	0.0128510476903747	0.0248400497128159	716	-0.0359169928019905	0.0616190881827398
57	WGN07	0.0175008564999991	0.0175584464719634	716	-0.0169713381384015	0.0519730511383998
58	WGN07	0.00809389149999948	0.0175584464719635	716	-0.0263783031384014	0.0425660861384004
59	WGN07	-0.00221586369037745	0.0248400497128163	716	-0.0509839041827435	0.0465521768019886
60	WGN07	0.0042884194999996	0.0175584464719634	716	-0.0301837751384012	0.0387606141384004
61	WGN07	0.0228082079999997	0.0175584464719634	716	-0.011663986638401	0.0572804026384004
63	WGN07	0.00825323149999992	0.0175584464719632	716	-0.0262189631384004	0.0427254261384002
64	WGN07	-0.00128173269037684	0.0248400497128159	716	-0.0500497731827421	0.0474863078019885
66	WGN07	0.0244468564999996	0.0175584464719634	716	-0.0100253381384011	0.0589190511384003
68	WGN07	0.028921568499999	0.0175584464719631	716	-0.00555062613840107	0.0633937631383991
69	WGN07	0.0420461303096238	0.024840049712816	716	-0.00672191018274168	0.0908141708019892
71	WGN07	0.00182762830962265	0.0248400497128164	716	-0.0469404121827436	0.0505956688019889
73	WGN07	0.0111752549999993	0.0175584464719634	716	-0.0232969396384014	0.0456474496384001
74	WGN07	0.0474156065000007	0.0175584464719632	716	0.0129434118616003	0.081887801138401
