famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN38	0.328394057977327	0.00463484395908194	1103	0.319299951616673	0.337488164337981	 A    
WGN36	0.343614387639034	0.0045115048546236	1103	0.334762287038288	0.352466488239779	 AB   
WGN63	0.350365030914466	0.00427354829704246	1103	0.341979828932738	0.358750232896195	  BC  
WGN07	0.364429453171613	0.00424129486180876	1103	0.356107536205108	0.372751370138117	   CD 
WGN45	0.378400355849536	0.00440199906662149	1103	0.369763118422608	0.387037593276464	    DE
WGN46	0.379127635455803	0.00422283869067983	1103	0.370841931657367	0.38741333925424	    DE
WGN39	0.379490069497972	0.00415361736171954	1103	0.371340186049378	0.387639952946565	    DE
WGN15	0.389085988936512	0.00405973764088698	1103	0.381120308488903	0.39705166938412	     E
WGN26	0.393831602482177	0.00431785850821234	1103	0.38535945867958	0.402303746284773	     E
WGN55	0.395742327838825	0.00413799281903783	1103	0.387623101571841	0.403861554105809	     E
