famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN55	5.13246192528734	0.0661381101774568	191	5.00200701688728	5.26291683368741	 A   
WGN38	5.24693259803921	0.0720621649739209	191	5.10479271672782	5.38907247935061	 AB  
WGN07	5.24939639136903	0.0708997820576335	191	5.10954926617757	5.38924351656049	 AB  
WGN46	5.30721238425925	0.0520332092717086	191	5.2045788567652	5.40984591175329	 AB  
WGN15	5.33868840579711	0.117002437106229	191	5.10790554589494	5.56947126569927	 ABC 
WGN45	5.45283808210783	0.0672782063119692	191	5.32013437741776	5.58554178679791	  BC 
WGN36	5.50249251302083	0.0663895389018239	191	5.37154167101881	5.63344335502285	  BC 
WGN26	5.69586838624338	0.0688213547866949	191	5.56012087984234	5.83161589264442	   C 
WGN39	6.10649027777779	0.078651557494777	191	5.95135307018336	6.26162748537223	    D
WGN63	6.39833108108107	0.0900762470078845	191	6.22065910767713	6.576003054485	    D
