famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN15	1.78947877895764	0.0149274057629676	958	1.76018459097004	1.81877296694523	 A   
WGN36	1.93386982970403	0.0154106967112108	958	1.90362721061492	1.96411244879314	  B  
WGN38	1.9429045231668	0.0162763724358679	958	1.91096306451929	1.97484598181431	  B  
WGN07	1.95275323084367	0.0148466879507808	958	1.92361744698882	1.98188901469851	  B  
WGN63	1.9534301470745	0.0150688052862495	958	1.92385847053449	1.98300182361451	  B  
WGN45	1.98619409196359	0.0155646854356821	958	1.95564927872807	2.01673890519911	  BC 
WGN39	1.98625035038609	0.0146021543156328	958	1.95759444993437	2.01490625083782	  BC 
WGN55	2.0223088217657	0.0145799365447622	958	1.9936965224304	2.050921121101	   C 
WGN26	2.03000711549674	0.0153459859626578	958	1.999891487585	2.06012274340848	   C 
WGN46	2.12638700379111	0.0146873734587206	958	2.0975638655998	2.15521014198242	    D
