famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN15	1.59559124113315	0.0111925138322598	1114	1.5736304571078	1.61755202515849	 A      
WGN07	1.6458340445645	0.0112348979017372	1114	1.6237900989358	1.66787799019321	 AB     
WGN45	1.66202855138595	0.0121267714963152	1114	1.63823466435159	1.68582243842031	  BC    
WGN55	1.68469576721826	0.0111824131756047	1114	1.66275480164859	1.70663673278793	  BCD   
WGN38	1.70904156948505	0.012531814635018	1114	1.68445294902233	1.73363018994778	   CDE  
WGN36	1.7206103809355	0.0115913245706271	1114	1.6978670920481	1.74335366982289	    DE  
WGN63	1.76066923960257	0.0113759976655761	1114	1.73834844272435	1.78299003648079	     EF 
WGN26	1.76172238417077	0.0116542144473215	1114	1.73885569932246	1.78458906901909	     EFG
WGN39	1.80991129857537	0.0110143989791083	1114	1.78829999294964	1.8315226042011	      FG
WGN46	1.81191056911384	0.011326199764057	1114	1.78968748048745	1.83413365774023	       G
