plantID3	famID	response	SE	df	lower.CL	upper.CL
1	WGN07	57.9956893348105	13.1449056804207	1125	35.071813849769	86.6543928990987
2	WGN07	84.6426150113574	15.880133641794	1125	56.3520173920694	118.668040709898
3	WGN07	52.4702212042263	12.5030527764592	1125	30.805709192824	79.8695612948806
4	WGN07	22.8742283656615	8.25529967391972	1125	9.54412610663022	41.9391587039459
5	WGN07	83.5692193816553	15.7791203837635	1125	55.476817340718	117.396449501846
6	WGN07	140.651621506565	20.47066675857	1125	103.354054072067	183.684017020316
7	WGN07	61.7408522978783	13.5626928649398	1125	37.9972470637194	91.2192856112902
8	WGN07	113.495043836445	18.3885745709399	1125	80.282697226939	152.442218525204
9	WGN07	128.930194784742	19.5991364374436	1125	93.342635119655	170.252582529082
10	WGN07	31.024979201316	9.61424901286774	1125	15.0285165512503	52.7562699306352
11	WGN07	104.461524227066	17.6415929016246	1125	72.7148116031757	141.94306493021
12	WGN07	37.8605710994925	10.6207013586723	1125	19.8893735616681	61.5665967165703
13	WGN07	54.082815729999	12.6937302193596	1125	32.0441802935055	81.8562792457456
14	WGN07	152.313306615149	21.3024002345038	1125	113.383815802371	196.97762550718
15	WGN07	64.3825380261184	13.8498051465253	1125	40.0755969902054	94.4243071412842
16	WGN07	98.4841345003649	17.1294237494109	1125	67.7423361156093	134.960760964373
17	WGN07	76.9870107958505	15.1449674943609	1125	50.1388642232386	109.569985447715
18	WGN07	71.9571421427138	14.6418707923997	1125	46.0961089822971	103.553003382383
20	WGN07	35.5499287747831	10.2915072493043	1125	18.2246347368348	58.6100508919848
21	WGN07	114.495087125447	18.4694108732188	1125	81.1241336360698	153.600868694078
22	WGN07	71.7176426993693	14.6174837574619	1125	45.9044587281384	103.265654749853
23	WGN07	98.9897948556658	17.1733424008741	1125	68.161824787145	135.55259300344
24	WGN07	49.3975150877321	12.1314347900266	1125	28.4621454006403	76.0677128540772
25	WGN07	51.9951918631122	12.4463270698954	1125	30.4419799368574	79.2832318686204
26	WGN07	67.7008901959572	14.2022386605269	1125	42.7024482075992	98.4341602635679
27	WGN07	114.736352085019	18.4888600775838	1125	81.3272377998931	153.880294449398
28	WGN07	104.365256883181	17.6334621532163	1125	72.6344973966766	141.830844448939
29	WGN07	112.33921464952	18.2947006871437	1125	79.3110556313641	151.10220174693
30	WGN07	89.8218696620296	16.3587705958801	1125	60.5921504879615	124.786416915351
31	WGN07	106.915821626183	17.8476321253552	1125	74.7648446125837	144.801626719036
32	WGN07	51.4789516230865	12.3843855433689	1125	30.0472736114206	78.6454577140056
33	WGN07	127.559027682934	19.4946398772346	1125	92.1764980959785	168.676385349143
34	WGN07	104.494616947587	17.6443870503713	1125	72.7424219945677	141.981639979859
35	WGN07	111.373735940691	18.2159158270458	1125	78.5001587191904	149.982141241445
36	WGN07	39.0373015219839	10.784487499949	1125	20.7447433070656	63.0646878161557
37	WGN07	64.475766088646	13.859829009021	1125	40.1491574837091	94.5372027728357
38	WGN07	110.499434386244	18.1442760347585	1125	77.7664198031748	148.967277048568
39	WGN07	147.020545054114	20.9290073771908	1125	108.823678995255	190.952239192227
40	WGN07	78.3095162123568	15.2744959369723	1125	51.2072251334024	111.146635370564
41	WGN07	101.938688636441	17.4272611028762	1125	70.6125110555739	138.999694296561
42	WGN07	84.3332508250006	15.8510865607292	1125	56.0996457544463	118.301683974808
44	WGN07	99.9742395618061	17.2585248233373	1125	68.9791352000788	136.704172002787
46	WGN07	61.8686217847891	13.5767192561761	1125	38.0974957204197	91.3745759284115
47	WGN07	64.3094676761206	13.8419435628857	1125	40.0179516561571	94.3358117753376
48	WGN07	66.3407842155485	14.0588538863683	1125	41.6236738938959	96.7927226164544
49	WGN07	134.294761167448	20.0027244548519	1125	97.9153315826582	176.409018831492
50	WGN07	155.322546690176	21.5118057787879	1125	115.98218651462	200.397734944986
51	WGN07	113.780278266313	18.4116670474415	1125	80.5226224882382	152.77276212364
52	WGN07	125.87288763847	19.365366227033	1125	90.7440026360646	166.736600720129
53	WGN07	79.4929238984731	15.3894767037563	1125	52.1650319427996	112.5556439334
54	WGN07	105.436555311803	17.7237339080056	1125	73.5286758808668	143.079262821992
55	WGN07	70.2428564138443	14.4664076419478	1125	44.7260950971545	101.494445809787
56	WGN07	59.4156245486966	18.8200750396403	1125	28.2266022878614	102.079396065799
57	WGN07	81.4495024844843	15.5777178966931	1125	53.7522672086276	114.881565839594
58	WGN07	51.879528589214	12.4324759390036	1125	30.3534936192461	79.140391638435
59	WGN07	122.99186938124	19.1424630769148	1125	88.3003370552572	163.418229786476
60	WGN07	57.5657137141705	13.0960873638302	1125	34.7376234228724	86.128632084722
61	WGN07	83.9246303544152	15.8126382422436	1125	55.7664637645855	117.817625023498
63	WGN07	74.2191650576219	14.8702287378054	1125	47.9100765038534	106.263081690644
64	WGN07	60.7985148150818	13.4587926420815	1125	37.2587696005052	90.0730881089118
66	WGN07	84.8733107765348	15.9017597857209	1125	56.540281043021	118.941168589302
67	WGN07	35.1999283666149	10.2407203481147	1125	17.9742820328408	58.1604027796423
68	WGN07	68.1228447563959	14.2464285579666	1125	43.0376988793498	98.9428187126951
69	WGN07	75.9404568777396	21.2768641290944	1125	39.9310304049874	123.424632606759
71	WGN07	73.0620091589399	14.7538519878026	1125	46.9812605055276	104.877585891605
73	WGN07	68.5587727318528	14.2919383506328	1125	43.3843332328215	99.4680403101374
74	WGN07	72.0416420700417	14.650465311092	1125	46.1637458202042	103.654366399132
75	WGN07	92.9973117502505	16.6454221597804	1125	63.2051607370355	128.524290842719
