plantID3	famID	response	SE	df	lower.CL	upper.CL
1	WGN07	98.2947157946827	28.147728871147	1087	50.8228742223523	161.282937812375
2	WGN07	81.5055027637663	25.6313652129503	1087	38.9711410672189	139.556244905694
3	WGN07	27.5554417117581	14.9032834670777	1087	6.07117249820752	64.5560913706852
4	WGN07	32.902475842512	16.2851799897166	1087	8.7067200563814	72.6146120740209
5	WGN07	90.1989932772558	26.963677159402	1087	45.050437323677	150.863929676213
6	WGN07	62.1368904229654	22.3796366554376	1087	25.982903940428	113.807257350881
7	WGN07	122.413714733495	31.4118353237233	1087	68.5372106754953	191.806599236875
8	WGN07	74.3107609204157	24.4739533353976	1087	34.0474135245163	130.090488761694
9	WGN07	65.4990457876276	22.9771288669635	1087	28.1726906926561	118.341781327978
10	WGN07	69.6837590019163	23.6997660257484	1087	30.9394822892308	123.94441615998
11	WGN07	41.9761769634025	18.3941496084859	1087	13.6423090179379	85.826425354246
12	WGN07	23.9999999999982	13.9086152746631	1087	4.46741776425166	59.0489626811235
13	WGN07	11.4508771254954	9.60721811428081	1087	0.358276069701432	38.0598586266684
14	WGN07	90.2500000000021	26.9712999408548	1087	45.0864870151142	150.929893430268
15	WGN07	48.7446802489421	19.8217450730202	1087	17.6096576079217	95.3960833353412
16	WGN07	74.7860563750043	24.5520969150642	1087	34.3693796497896	130.719113545598
17	WGN07	54.3608834234578	20.9325205567885	1087	21.046354024841	103.191793267452
18	WGN07	61.5860791445015	22.2802239235979	1087	25.627155232215	113.061383502166
21	WGN07	128.441120881326	32.1758713574181	1087	73.0654644538151	199.333157754214
22	WGN07	63.9374388453422	22.7015698960894	1087	27.1517714482107	116.239486687852
23	WGN07	70.9859126978624	23.920175337546	1087	31.8091601234748	125.679045717628
24	WGN07	45.333179581274	19.1155308784057	1087	15.5838542588967	90.5988853490294
25	WGN07	36.7500000000008	17.2110333108515	1087	10.7375822516253	78.2787981937547
26	WGN07	46.6665117714599	19.3946051873849	1087	16.3696011348767	92.4798028534215
