famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN26	19.6567824687619	0.118807222593414	1111	19.4236706354509	19.8898943020729	 A   
WGN15	19.8525590817669	0.110941880365256	1111	19.6348798484814	20.0702383150524	 A   
WGN45	20.7503389811514	0.124066588191311	1111	20.5069077385501	20.9937702237527	  B  
WGN39	21.0681502417114	0.109588916836254	1111	20.8531256602372	21.2831748231857	  BC 
WGN63	21.102332767932	0.11097881807764	1111	20.8845810591044	21.3200844767595	  BC 
WGN36	21.3966137434879	0.113501856629124	1111	21.1739115768564	21.6193159101193	   C 
WGN38	22.232535971223	0.123738429039069	1111	21.9897486101967	22.4753233322494	    D
WGN07	22.3611111111111	0.10924314426714	1111	22.146764970524	22.5754572516982	    D
WGN46	22.5301344290422	0.111406970198125	1111	22.3115426422837	22.7487262158007	    D
WGN55	22.7123301358912	0.108755551745064	1111	22.498940701338	22.9257195704444	    D
