plantID3	famID	emmean	SE	df	lower.CL	upper.CL
1	WGN07	8.83333333350322	0.607853192844965	1111	7.64066365336963	10.0260030136368
2	WGN07	9.33333333300091	0.607853192844997	1111	8.14066365286725	10.5260030131346
3	WGN07	10.1666666650005	0.607853192845012	1111	8.97399698486683	11.3593363451342
4	WGN07	8.33333333350089	0.607853192845016	1111	7.1406636533672	9.52600301363459
5	WGN07	9.16666666650019	0.607853192845011	1111	7.9739969863665	10.3593363466339
6	WGN07	6.50000000000006	0.60785319284503	1111	5.30733031986634	7.69266968013379
7	WGN07	7.50000000000013	0.607853192845011	1111	6.30733031986644	8.69266968013381
8	WGN07	9.50000000000004	0.607853192845005	1111	8.30733031986636	10.6926696801337
9	WGN07	10.1666666650001	0.607853192845015	1111	8.97399698486642	11.3593363451338
10	WGN07	8.50000000000012	0.607853192845025	1111	7.3073303198664	9.69266968013383
11	WGN07	9.33333333350011	0.607853192845014	1111	8.14066365336642	10.5260030136338
12	WGN07	9.1666666665001	0.607853192845027	1111	7.97399698636638	10.3593363466338
13	WGN07	9.83333333150014	0.607853192845019	1111	8.64066365136644	11.0260030116338
14	WGN07	7.50000000000019	0.607853192845021	1111	6.30733031986648	8.69266968013389
15	WGN07	9.33333333350013	0.607853192845027	1111	8.14066365336642	10.5260030136338
16	WGN07	7.66666666650015	0.607853192844993	1111	6.4739969863665	8.8593363466338
17	WGN07	8.33333333350016	0.607853192845014	1111	7.14066365336647	9.52600301363385
18	WGN07	8.83333333350013	0.607853192845018	1111	7.64066365336643	10.0260030136338
20	WGN07	7.50000000000016	0.607853192845011	1111	6.30733031986647	8.69266968013384
21	WGN07	9.33333333350009	0.607853192845011	1111	8.1406636533664	10.5260030136338
22	WGN07	8.66666666650019	0.607853192845025	1111	7.47399698636648	9.8593363466339
23	WGN07	7.83333333300021	0.607853192845018	1111	6.64066365286651	9.02600301313391
24	WGN07	9.33333333350015	0.607853192845012	1111	8.14066365336646	10.5260030136338
25	WGN07	8.66666666700018	0.607853192845007	1111	7.4739969868665	9.85933634713386
26	WGN07	9.66666666700018	0.607853192845026	1111	8.47399698686647	10.8593363471339
27	WGN07	9.16666666500013	0.607853192845015	1111	7.97399698486644	10.3593363451338
28	WGN07	8.50000000000014	0.607853192844991	1111	7.3073303198665	9.69266968013379
29	WGN07	8.3333333335002	0.607853192845013	1111	7.14066365336652	9.52600301363389
30	WGN07	8.50000000000011	0.607853192845012	1111	7.30733031986643	9.6926696801338
31	WGN07	9.83333333350012	0.607853192845014	1111	8.64066365336643	11.0260030136338
32	WGN07	9.16666666650011	0.607853192845015	1111	7.97399698636642	10.3593363466338
33	WGN07	9.1666666665002	0.60785319284502	1111	7.97399698636649	10.3593363466339
34	WGN07	9.33333333300009	0.607853192845031	1111	8.14066365286637	10.5260030131338
35	WGN07	8.83333333350014	0.60785319284502	1111	7.64066365336644	10.0260030136338
36	WGN07	9.83333333350013	0.607853192845011	1111	8.64066365336645	11.0260030136338
37	WGN07	9.83333333350007	0.607853192845009	1111	8.64066365336638	11.0260030136337
38	WGN07	10.0000000000001	0.60785319284502	1111	8.80733031986645	11.1926696801339
39	WGN07	8.00000000000012	0.60785319284502	1111	6.80733031986642	9.19266968013383
40	WGN07	8.50000000000016	0.607853192845003	1111	7.30733031986649	9.69266968013383
41	WGN07	9.49999999850016	0.607853192845013	1111	8.30733031836647	10.6926696786339
42	WGN07	7.66666666700018	0.607853192845013	1111	6.47399698686649	8.85933634713387
44	WGN07	7.83333333350009	0.607853192845021	1111	6.64066365336639	9.0260030136338
46	WGN07	8.83333333300014	0.607853192845016	1111	7.64066365286644	10.0260030131338
47	WGN07	8.16666666650009	0.607853192845001	1111	6.97399698636642	9.35933634663376
48	WGN07	10.1666666685001	0.607853192845012	1111	8.97399698836641	11.3593363486338
49	WGN07	8.83333333300016	0.607853192845018	1111	7.64066365286646	10.0260030131339
50	WGN07	9.83333333500013	0.607853192845018	1111	8.64066365486643	11.0260030151338
51	WGN07	8.33333333350021	0.607853192845006	1111	7.14066365336653	9.52600301363388
52	WGN07	10.3333333335002	0.607853192845015	1111	9.14066365336646	11.5260030136338
53	WGN07	9.66666666700017	0.607853192845026	1111	8.47399698686645	10.8593363471339
54	WGN07	8.64306055187999	0.859827470624495	1111	6.95599175561334	10.3301293481466
55	WGN07	9.66666666650015	0.607853192845022	1111	8.47399698636644	10.8593363466339
56	WGN07	10.1666666650002	0.607853192845026	1111	8.97399698486646	11.3593363451339
57	WGN07	7.83333333350014	0.607853192845015	1111	6.64066365336645	9.02600301363384
58	WGN07	10.3333333300001	0.607853192845018	1111	9.14066364986645	11.5260030101338
59	WGN07	8.16666666700011	0.607853192845005	1111	6.97399698686644	9.35933634713378
60	WGN07	9.50000000000015	0.607853192845025	1111	8.30733031986643	10.6926696801339
61	WGN07	9.66666666850006	0.607853192845013	1111	8.47399698836637	10.8593363486338
63	WGN07	8.66666666650019	0.607853192845011	1111	7.47399698636651	9.85933634663388
64	WGN07	11.0000000000001	0.60785319284502	1111	9.80733031986643	12.1926696801338
66	WGN07	8.33333333300014	0.60785319284502	1111	7.14066365286644	9.52600301313385
67	WGN07	7.16666666700014	0.607853192845018	1111	5.97399698686644	8.35933634713384
68	WGN07	6.83333333350014	0.607853192845015	1111	5.64066365336645	8.02600301363383
69	WGN07	9.5000000000002	0.607853192845024	1111	8.30733031986649	10.6926696801339
71	WGN07	10.3333333335002	0.607853192845019	1111	9.14066365336646	11.5260030136339
