plantID3	famID	emmean	SE	df	lower.CL	upper.CL
1	WGN07	5.5520833333333	0.377293711140613	191	4.80788582913023	6.29628083753637
2	WGN07	5.84791666666656	0.377293711140612	191	5.10371916246349	6.59211417086962
5	WGN07	5.89999999999994	0.266440239821538	191	5.3744567544075	6.42554324559238
7	WGN07	5.54791666666664	0.377293711140594	191	4.80371916246361	6.29211417086967
8	WGN07	6.3999999999999	0.266440239821534	191	5.87445675440747	6.92554324559234
9	WGN07	6.84791666666667	0.37729371114062	191	6.10371916246359	7.59211417086975
11	WGN07	5.55208333333331	0.377293711140621	191	4.80788582913023	6.29628083753639
13	WGN07	6.95208333333331	0.377293711140606	191	6.20788582913026	7.69628083753637
14	WGN07	5.85208333333334	0.377293711140616	191	5.10788582913027	6.59628083753642
15	WGN07	6.55208333333336	0.377293711140625	191	5.80788582913026	7.29628083753645
16	WGN07	5.55208333333335	0.377293711140621	191	4.80788582913027	6.29628083753643
17	WGN07	6.04999999999999	0.266440239821539	191	5.52445675440755	6.57554324559244
18	WGN07	7.75208333333335	0.37729371114062	191	7.00788582913027	8.49628083753643
21	WGN07	5.55	0.266440239821542	191	5.02445675440755	6.07554324559245
25	WGN07	5.95208333333333	0.377293711140617	191	5.20788582913025	6.6962808375364
28	WGN07	5.85208333333334	0.377293711140615	191	5.10788582913026	6.59628083753641
29	WGN07	6.35	0.26644023982154	191	5.82445675440755	6.87554324559244
31	WGN07	5.95	0.266440239821543	191	5.42445675440755	6.47554324559246
34	WGN07	6.55208333333333	0.377293711140615	191	5.80788582913026	7.2962808375364
35	WGN07	6.00000000000003	0.266440239821543	191	5.47445675440758	6.52554324559249
38	WGN07	6.45208333333334	0.37729371114062	191	5.70788582913026	7.19628083753642
40	WGN07	5.55208333333332	0.377293711140618	191	4.80788582913025	6.2962808375364
42	WGN07	6.54791666666666	0.377293711140621	191	5.80371916246357	7.29211417086974
47	WGN07	5.9	0.266440239821542	191	5.37445675440755	6.42554324559246
50	WGN07	6.04791666666667	0.377293711140615	191	5.3037191624636	6.79211417086974
58	WGN07	6.75208333333335	0.37729371114062	191	6.00788582913027	7.49628083753643
61	WGN07	6.44791666666664	0.377293711140611	191	5.70371916246357	7.1921141708697
64	WGN07	6.44791666666666	0.377293711140618	191	5.70371916246358	7.19211417086974
68	WGN07	5.15208333333334	0.377293711140619	191	4.40788582913026	5.89628083753642
69	WGN07	6.25208333333333	0.377293711140619	191	5.50788582913026	6.99628083753641
74	WGN07	7	0.266440239821542	191	6.47445675440755	7.52554324559245
75	WGN07	5.15208333333332	0.377293711140618	191	4.40788582913024	5.8962808375364
79	WGN07	6.8	0.266440239821543	191	6.27445675440755	7.32554324559246
82	WGN07	6.25208333333333	0.377293711140617	191	5.50788582913025	6.99628083753641
85	WGN07	6.64791666666667	0.377293711140615	191	5.9037191624636	7.39211417086974
87	WGN07	6.15	0.266440239821543	191	5.62445675440755	6.67554324559245
89	WGN07	5.65208333333335	0.377293711140618	191	4.90788582913027	6.39628083753643
90	WGN07	6.45208333333333	0.377293711140616	191	5.70788582913026	7.19628083753641
91	WGN07	6.94791666666669	0.377293711140623	191	6.2037191624636	7.69211417086978
