famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN55	42.076045278976	0.494987805634668	1125	41.1048421287458	43.0472484292061	 A       
WGN15	43.1089634103023	0.491186503557453	1125	42.1452186994728	44.0727081211318	 AB      
WGN45	44.6310924369745	0.526087910030278	1125	43.5988685524603	45.6633163214887	  BC     
WGN26	46.6222660255019	0.518616988987211	1125	45.6047006476611	47.6398314033427	   CD    
WGN63	48.70260509177	0.510920054856068	1125	47.7001416752103	49.7050685083298	    DE   
WGN38	49.3834472612445	0.558022283097554	1125	48.288565744824	50.478328777665	     EF  
WGN07	49.8139344262295	0.507241512834932	1125	48.8186885846453	50.8091802678136	     EF  
WGN39	51.0814218049568	0.49496751827918	1125	50.1102584600378	52.0525851498759	      FG 
WGN46	53.1905760371988	0.508986261198131	1125	52.1919068686409	54.1892452057567	       GH
WGN36	54.1753521773756	0.541756904789163	1125	53.1123845515055	55.2383198032457	        H
