famID	emmean	SE	df	lower.CL	upper.CL	.group
WGN15	11.9554757417098	0.181133796112741	1145	11.6000843521483	12.3108671312713	 A    
WGN07	12.7146341463418	0.180489226993234	1145	12.3605074258811	13.0687608668025	 AB   
WGN26	13.343635107621	0.187210864990283	1145	12.9763202780434	13.7109499371987	  BC  
WGN36	13.5609541433477	0.18673735863032	1145	13.1945683512376	13.9273399354577	   C  
WGN63	13.667942223925	0.182642878687406	1145	13.3095899570194	14.0262944908307	   C  
WGN45	13.7061074629514	0.192605217635212	1145	13.3282087085436	14.0840062173593	   C  
WGN38	13.8975247524746	0.203362983600544	1145	13.4985188525365	14.2965306524126	   CD 
WGN55	14.1393951355995	0.179683563124178	1145	13.7868491582584	14.4919411129405	   CD 
WGN46	14.7130081300812	0.183354314414888	1145	14.3532599992495	15.0727562609128	    DE
WGN39	15.290530901133	0.178989340869904	1145	14.9393470142296	15.6417147880365	     E
